Id,Order,Priority,Summary,Links+,Deliverable type,Flywheel Stage,Product Area,Audience,Target Archetype,Technical level,HotlistIds,Assignee,Status,ComponentPath,Reporter
325977496,,P2,Customer Engagement: 2k Games,https://docs.google.com/document/d/1A6dvIKd3rcPKWmgSdcWONOqFe5bJfVZWbeDzhI0_2Pc/edit?tab=t.0#bookmark=id.10s713xzmxoh • https://2k.com/en-US/ • https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cryUZQAY/view?ws=%2Flightning%2Fr%2FAccount%2F0014M00001hTjvdQAC%2Fview,,Adopt,AppEco,,,,2024-01-01 to 2024-02-14 • #CloudRuntimes • #Games • #Games > #Customer,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,markmandel
325980015,,P2,Customer Engagement: Sony/Guerilla Games,https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000bZ3voQAC/view • https://docs.google.com/document/d/1-RtgVENKG2GNMJpVWfFs7kXpGpeEvf6qmsssT7QYIk8/edit?resourcekey=0-WybPZGne6lvKyGEM8Lx8jA&tab=t.0#bookmark=id.imsv4hy609z1 • https://www.guerrilla-games.com/,Other,Adopt,AppEco,,,,2024-02-14 to Next • #CloudRuntimes • #Games • #Games > #Customer,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,markmandel
326024359,,P1,Next '24 Hypergame: Prepare Google-Hosted AI Players,,,,,,,,DEE Infra • 🪸February 2024 • Compute,strzelczyk,infeasible,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,strzelczyk
326024656,,P0,Next '24 Hypergame: Integrate with hardware players,,,,,,,,DEE Infra,strzelczyk,infeasible,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,strzelczyk
326065109,,P2,Deploy all the JavaScript Talk at Next,,,,,,,,2024-02-14 to Next • #CloudRuntimes,lukeschlangen,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,lukeschlangen
326065303,,P2,Load Balancing Blitz,https://load-balancing-blitz-hl5hr7tm7q-uc.a.run.app/,Demo,Evaluate,AppEco,,,,2024-02-14 to Next • #Next,lukeschlangen,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,lukeschlangen
326065448,,P2,Backlogged Pinball Frontend,https://pinball-frontend-ywmavwferq-wn.a.run.app/,Demo,Evaluate,AppEco,,,,2024-02-14 to Next • #Next,lukeschlangen,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,lukeschlangen
326066751,,P2,DevOps Hive: Partner Screen Demo,,,,,,,,#AppEco • #Next • Next through I/O,ajahammerly,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
326067142,,P2,DevOps Hive: Duet for DevOps,,,,,,,,#AppEco • #Next • AI (Gemini-Assistance) • Next through I/O,ajahammerly,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
326067301,,P2,AppDev Hive: Automatically deploy your changes from version control to Cloud Run demo,,,,,,,,2024-02-14 to Next • #CloudRuntimes • #Next,saraford,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
326067524,,P2,DevOps Hive: MLOps Screen Demo,,,,,,,,2024-02-14 to Next • #AppEco • #Next,miav,infeasible,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
326067685,,P2,Podcast with Katie about Dev Marketing + DevRel,,Podcast,Evaluate,,,,,May / June 2024 - End of Q2 2024,ajahammerly,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
326069028,,P2,Come Cloud With Us: Platform Engineering Panel Webinar,,Video (3min+),Advocate,AppEco,,,,2024-02-14 to Next • #CloudRuntimes,kaslin,327657421,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,kaslin
326071680,,P2,Data Canvas sample canvas in Console,https://console.cloud.google.com/bigquery?ws=!1m7!1m6!12m5!1m3!1sdata-canvas-demo!2sus-central1!3s0fe4649d-a784-4bee-a38d-dde06118ca7f!2e4,Demo,Adopt,,External - Public,Data specialists,,dr4dc-roadmap • 2024.06 • Gemini in BigQuery,shanecglass,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326071689,,P2,Create Gemini in BigQuery Speedrun demo,https://docs.google.com/document/d/1LfNW1auBEq9_7yPpIsfg6ae8tUzV1aYKil0G4nHB2F0/edit?tab=t.3uh06wm1nq6j,Demo,,Data & Analytics,External - Public,,,Next-2024 • 2024.03 • AI (Other),shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326072090,,P2,[Next Session] BigQuery’s multimodal data foundation for the Gemini era demo,https://github.com/shanecglass/gemini-lineage-demo,Code Artifact,,Cloud AI/ML,External - Public,Data specialists,,dr4dc-roadmap • Next-2024 • 2024.04 • AI (Other),shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326078277,,P2,Bank of America talk,,Presentation,Adopt,AppEco,,,,2024-02-14 to Next,aaronmwanjala,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,aaronmwanjala
326148624,,P2,Write up video content,,,,,,,,2024.06,weihsia,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,weihsia
326148668,,P2,Gemma Model - Streaming Video with Dataflow,https://www.youtube.com/watch?v=9idrdD43g8Q,Video (3min+),Evaluate,Data & Analytics,,,,dr4dc-roadmap • 2024.06,weihsia,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,weihsia
326149114,,P2,Record and edit video,,,,,,,,2024.06,weihsia,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,weihsia
326153050,,P2,Customer video: What I wish I knew before I migrated to the cloud,,Video (3min+),,,,,,#CloudRuntimes • May / June 2024 - End of Q2 2024,momander,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,momander
326153321,,P2,PM priority: Video Cloud Run volume mounts,https://www.youtube.com/watch?v=8pu2fVQbbNs,Video (3min+),Evaluate,AppEco,,,,2024-02-14 to Next • #CloudRuntimes,momander,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,momander
326153379,,P2,Video: Principle of least privilege,https://www.youtube.com/watch?v=bIL8Gb3D8Yg&list=PLIivdWyY5sqJwq_pgOxcHzusWjXDVCEiX&index=2&pp=iAQB,Video (3min+),,,,,,#CloudRuntimes • May / June 2024 - End of Q2 2024,momander,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,momander
326153415,,P2,PM priority: Video of Cloud Run Jobs execution overrides,https://www.youtube.com/watch?v=yHk3_kqqrAY&list=PLIivdWyY5sqJwq_pgOxcHzusWjXDVCEiX&index=3&t=23s&pp=iAQB,Video (3min+),,,,,,#CloudRuntimes • May / June 2024 - End of Q2 2024,momander,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,momander
326171922,,P2,[Testing] BigQuery Vector Search LangChain,,,,,,,,2024.05,nelsonjeffrey,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,nelsonjeffrey
326172213,,P2,[Deck] IHWS215 - BigFrames -  Next 2024,,,,,,,,2024.04,nelsonjeffrey,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,nelsonjeffrey
326175860,,P2,1P Blogpost - Faster startup times for Kubernetes workloads with Kube Startup CPU Boost,https://cloud.google.com/blog/products/containers-kubernetes/understanding-kubernetes-dynamic-resource-scaling-and-cpu-boost,Blog post/Article,Evaluate,AppEco,,,,2024-02-14 to Next • #CloudRuntimes,abdelfettah,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,abdelfettah
326210291,,P2,TechVenturer’s guide to Google Cloud NEXT ‘24,https://medium.com/google-cloud/techventurers-guide-to-google-cloud-next-24-d0a855660e3c,Blog post/Article,Expand,Networking,,,,🪸February 2024 • Networking,ammettwill,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,ammettwill
326211442,,P2,Google NEXT ’24 Cloud Networking sessions to blow your mind,https://medium.com/google-cloud/google-next-24cloud-networking-sessions-to-blow-your-mind-c4bfbaaa3043,Blog post/Article,Expand,Networking,,,,🪸February 2024 • Networking,ammettwill,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,ammettwill
326220210,,P2,Gemini SDK - Sample Browser Updates,,,,,,,,DEE Infra • 🪸February 2024,sampathm,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
326229570,,P2,Publish Neos tutorial for JSS extensions,,Neos Tutorial,,Data & Analytics,,,,,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326237244,,P2,Develop demo script,,,,,,,,2024.03,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326237384,,P2,Develop demo architecture,,Code Artifact,,Data & Analytics,,,,Demos • Next-2024 • 2024.04,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326237724,,P2,Update email marketing demo to support expanded use case,,Demo,,Data & Analytics,,,,2024.04,shanecglass,obsolete,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326237820,,P2,AlloyDB Omni Columnar codelab,,,,,,,,2024.06,otochkin,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
326238204,,P2,Create sample data assets,,Other,,Data & Analytics,,,,2024.03,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326238459,,P2,Add user scoring to capture user feedback,,,,,,,,2024.06,shanecglass,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326238720,,P2,Add image input support,,,,,,,,2024.06,shanecglass,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326239067,,P2,Create SQL generation prompts,,Demo,,Data & Analytics,,,,Next-2024 • 2024.03,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326239074,,P2,Create semantic dataset search prompt,,Demo,,Data & Analytics,,,,Next-2024 • 2024.03,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326239546,,P2,Create query to use for code explainability,,Demo,,Data & Analytics,,,,Next-2024 • 2024.03,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326239608,,P2,Add simple Dataplex search and profiling to JSS deployment,,Demo,,,,,,Next-2024 • 2024.06,shanecglass,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
326243565,,P2,Spanner GRAPH friction log,https://docs.google.com/document/d/11GPr3qAbjccOnhHhOu5mEKyH5GXMgzUR_qf3vy1D2jQ/edit?pli=1&tab=t.0,Friction Log,Evaluate,Data & Analytics,,,,2024.02,downeyd,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,downeyd
326243673,,P2,Innovators Hive Classroom Session,https://cloud.withgoogle.com/next/session-library?filters=session-type-innovators-hive-tech-training&session=IHWS118,Workshop,Activate,Data & Analytics,,Developers,,dr4dc-roadmap • 2024.05 • AI (Other),otochkin,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
326244256,,P2,Create demo for technical GBO audience at tech summit on Gen AI + RAG,,,,,,,,2024.02 • AI (Other),gweiss,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,gweiss
326286249,,P2,Code samples for list and update methods appear to be switched in the documentation,,,,,,,,DEE Infra • Requests - Internal,sitalakshmi,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps > Security,bpjohnson
326300539,,P2,Youtube short about Styling with Duet,https://youtube.com/shorts/2inraxQmGns,Video (3min+),Evaluate,AppEco,,,,2024-02-14 to Next • #AppEco • AI (Gemini-Assistance),aaronmwanjala,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,aaronmwanjala
326388296,,P1,RSA 2024 Conference Presentation: Security's Social Problem,https://www.rsaconference.com/USA/agenda/session/Collaborating%20to%20Solve%20Security%20Issues,Presentation,Advocate,Security,External - Public,Security specialists,,Security • 🪸May 2024,chubirka,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,chubirka
326390956,,P2,Perform Credential Rotation on GKE Cluster,,Other,,,,,,🪸2024 H1,chubirka,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,chubirka
326391252,,P2,Updates to proposed GKE 1.6 CIS Benchmark,,Other,Adopt,Security,External - Public,Security specialists,,Security • 🪸June 2024,chubirka,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,chubirka
326404941,,P2,Codelab for Bigtable change streams to bigquery with looker,https://codelabs.developers.google.com/bigtable-cdc-looker-tutorial#0,Lab,Expand,Data & Analytics,,,,2024.05,thebilly,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,thebilly
326405093,,P2,[NEXT] Workshop on Bigtable change streams to bigquery with looker,https://cloud.withgoogle.com/next/session-library?session=IHWS304#all,Workshop,Expand,Data & Analytics,,,,2024.05,thebilly,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,thebilly
326424371,,P2,APAC Google Cloud Weeklies 2024,https://cloudonair.withgoogle.com/events/weeklies-building-rag-applications,Workshop,,Data & Analytics,External - Public,Data specialists,,dr4dc-roadmap • 2024.04 • AI (Other),otochkin,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
326440956,,P1,Spanner AI codelab for retail,https://docs.google.com/document/d/1WlbILyteQNtpuf7u-0CawsJYNeD9NOe4sOSo2k485E0/edit?tab=t.0 • https://codelabs.developers.google.com/codelabs/spanner-getting-started-vector-search,Lab,Evaluate,Data & Analytics,,,,2024.02 • AI (Other),downeyd,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,downeyd
326445128,,P2,GenAI Metadata Generation - Create a MVP Document,,,,,,,,DEE Infra • 🪸April 2024,sampathm,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
326445411,,P2,IPG/KINESSO - AlloyDB for RAG integration with AI use case,,,,,,,,2024.04,otochkin,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
326451195,,P2,Container Days London,,,,,,,,2024-02-14 to Next • #CloudRuntimes • GKE,mofi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,mofi
326451697,,P2,Container Days Paris,,,,,,,,2024-02-14 to Next • #CloudRuntimes • GKE,mofi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,mofi
